"","area.t0","area.t1","logarea.t0","logarea.t1","year","Group","age","W.ARTR","W.HECO","W.POSE","W.PSSP","W.allcov","W.allpts","Treatment"
"3504",2.24999999999993,1.54173130562845,0.810930216216298,0.432906009392537,"1934","E1",3,3.71180785065792,0,0.437474802288095,0.42227110034243,0.28299789833133,0.05146,"Control"
"3354",2.24999999999998,1.5,0.81093021621632,0.405465108108164,"1945","P10E1",14,9.84502609482754,0.000145233036249267,0.0372772360066837,0.0868618065883898,0.949368740476211,3.73956,"Control"
"4005",2.25,6.26783039270355,0.810930216216329,1.83543026489084,"1950","E1",19,0,0,0.0589938565836432,0,0.690237685199882,0.45116,"Control"
"4758",2.25229686531982,1.03530576889132,0.811950524555733,0.0346968119673161,"1955","P1E1",10,4.24205376890738,2.8802494895555,0.000742135492044494,0.0433412416977913,3.68489795797694,0.00072,"Control"
"370",2.25689542180343,1.78181954549249,0.813990161716895,0.577635058765226,"1946","P1",17,0,2.11767582947557,0.553128140125284,0.0053791180458068,0.105807867132418,0.0153,"Control"
"2043",2.25816113703797,0.74999999999997,0.814550825908451,-0.287682072451821,"1945","P7E1",19,4.75503019412822,2.40498302432396,0.286633209694391,0.0110241171666328,1.55718956793095,0.09508,"Control"
"3650",2.26455133298781,5.7933547171155,0.817376652332081,1.75671152226396,"1946","E1",15,30.9664642300144,0,0.563617323064203,0.011951451588883,10.2163199674076,0.18791,"Control"
"1692",2.28318006518431,3.15732491360209,0.82556923661626,1.14972512274767,"1945","P7E1",23,1.19738053278226,0,0,0.00455129253927808,0.389000730997861,0.05149,"Control"
"4336",2.28594210653134,0.5,0.826778239825045,-0.693147180559945,"1940","P1E1",3,36.0802237587033,1.32062188008802,5.97421986103271e-05,0.00605601162217946,0,0.00014,"Control"
"78",2.29072681482109,2.40270151462598,0.8288691535945,0.876593735400386,"1950","E1",17,0.591129422419439,0.568424606989637,0.000186717057957829,0.243925239255893,2.66172661757026,0.00041,"Control"
"1833",2.2907504277976,5.69663566379372,0.828879461613184,1.73987576616144,"1946","E1",15,0.410825390644594,0,0.341343466859439,0.000318559540513236,2.85540599334446,0.58102,"Control"
"5461",2.2964967047725,1.8271190888585,0.831384789891543,0.602740458007473,"2010","P10E1",4,32.7551642625292,0,0,0.00804231846494943,0.0555046614791964,0.37014,"ControlModern"
"5591",2.30175218042649,0.49999999999999,0.833670650476122,-0.693147180559965,"2013","P10E1",7,17.3065092623066,0,0,0.0649840408094764,0.101337477370007,0.80788,"ControlModern"
"3637",2.30596682540083,2.26455133298781,0.835500035533858,0.817376652332081,"1945","E1",14,13.1692616142098,0,0.738699983455878,0.0145667984669358,1.10078874109704,0.14131,"Control"
"2432",2.3083839470946,1.37899319036672,0.836547689704086,0.321353660703773,"1931","P7E1",2,1.88499412956361,3.0014366050544,0.0190130320845952,4.43359201607741,0,0.00143,"Control"
"10610",2.3269527110505,3.65852324100001,0.844559562261708,1.2970595799253,"2011","P7E1",5,0.336943293647656,2.80099521558318,0.0758823945075138,0.0771340906055025,3.22885929779804,0.24853,"ControlModern"
"2624",2.32775578036923,1.92202739320834,0.844904619026564,0.653380562896244,"1941","P7E1",12,14.7669942389085,0.394254581308631,0.0126002430396517,0.0357633360395105,0.721973911013566,0.00041,"Control"
"15171",2.3282618694305,39.523442296802,0.845122010411789,3.67689397173832,"2012","E1",2,0,0.015261993739799,7.86390263753566,0.00277471951794325,0.850130388491494,0.37232,"No_shrub"
"1065",2.33539478232286,8.9045254725223,0.848180948488471,2.1865596275646,"1949","P1",20,0,1.45657979400201,0.0626265976279151,0.0888324365831804,7.0515955130143,0.04667,"Control"
"2750",2.34800029324238,0.63685283189106,0.853564026856123,-0.451216683240294,"1955","P7E1",26,0.108923765855464,0.999858745798479,0.578967659231617,0.247768694537235,38.112343626155,0.37772,"Control"
"2742",2.34887365297651,3.53281816473625,0.853935916650994,1.26209589938657,"1955","P7E1",26,11.6839019184982,1.49685047102552,0,0.0287427165603307,2.51189920751211,0.17576,"Control"
"874",2.3515700195081,0.25,0.85508319848872,-1.38629436111989,"1933","P1",4,0.159565157947636,0,0.0167860390919418,8.03375511676879,0.0477055055841978,0.00011,"Control"
"3009",2.35658273771344,5.16304351972926,0.857212577188988,1.64152623501737,"1945","P10E1",14,0.204566313316249,0.540944646395871,0,0.000628831145091022,0.316063179422166,0.05289,"Control"
"3473",2.3587266435556,0.49999999999999,0.858121915608396,-0.693147180559965,"1933","E1",2,56.6803130858693,0,2.01857839959865,1.34569039441192,0.0646318696928957,0.00052,"Control"
"11210",2.362123538828,3.9991842982505,0.859561019044184,1.3860904148869,"2011","P7E1",5,0.653282924232554,0.298970212899423,0.0477209550089042,0.0141394431661965,0.0241851789915089,0.43224,"ControlModern"
"2818",2.36503763687967,0.72694227569887,0.860793935931293,-0.318908205290331,"1938","P10E1",7,1.11021425443399,0.18854,0.930861420066495,0.28551537182107,0.00126418696088399,0.08919,"Control"
"4067",2.37038572835179,2.13781801097705,0.863052696482765,0.759785687827855,"1935","E1",4,2.0476236572033,0,0.101215382366992,0.156789696703195,0.374344529240945,0.13855,"Control"
"5911",2.37280605884549,2.84094789319949,0.864073245856417,1.04413776169699,"2008","P10E1",2,62.4572663927265,0,0.0008807668864917,0.599909229606625,0,1.51092,"ControlModern"
"671",2.37400074946755,4.03917794365525,0.864576611885636,1.39604119197508,"1950","P1",6,0,0,0.140993241512166,0.105441853873434,15.5412759294209,0.6234,"Control"
"3339",2.3789420679169,3.6882388777555,0.866655879581234,1.30514907522243,"1940","P10E1",9,36.774459572016,0,0,0.0255486120143652,0.0292236051220251,0.70469,"Control"
"2356",2.38457275994892,3.42218226209409,0.869019972003722,1.23027843591432,"1950","P7E1",21,0,0.000165,0.395595634695039,0.173246325630926,0.00017848930591732,0.04678,"Control"
"4403",2.3855080644554,0.99999999999997,0.869412126582605,-2.99760216648797e-14,"1950","P1E1",15,0,0.396562892637351,0.00160826282118292,0.0151579398081406,1.18768469806816,1.27286,"Control"
"4697",2.38747864483179,2.00278582934834,0.870237848759673,0.69453912602838,"1949","P1E1",23,7.08656567137152,0.309094950974858,0.09443,0.00161523835739191,31.065884848369,0.09984,"Control"
"931",2.3904708956803,3.04296550831325,0.871490374017351,1.11283253608663,"1936","P1",7,0.0282770912660693,0.000215581526510472,0,1.24362779182844,0.064035574941764,0.00011,"Control"
"1576",2.39089891318761,0.583270265079,0.871669409534604,-0.53910462358518,"1931","P7E1",9,0,0,5.89172358209019e-05,1.9610068291612,4.57612306381937e-05,0.51369,"Control"
"1942",2.39216853204095,1.63417361252322,0.872200290145299,0.491137240807889,"1934","P7E1",12,0.189058107289511,0,0.000187780345195411,1.07294170532748,35.3508299174833,0.03398,"Control"
"357",2.39652249657589,1.37238129135245,0.874018726836535,0.316547399843115,"1941","P1",12,0,1.96770608052069,0.320475939854437,0.037750677781595,0.00434738066754914,0,"Control"
"4367",2.39729183436196,4.52279974688116,0.874339697879452,1.50913121511388,"1945","P1E1",7,45.2508479448935,0.0109350258963108,0.00118176819857137,0.473941325423273,0.000665522749810275,0.00806,"Control"
"4574",2.40227815206399,0.99999999999996,0.876417517146635,-3.99680288865064e-14,"1936","P1E1",10,0.127494910608637,0.553184090488633,2.20194234042781e-05,0.125941186713432,2.14265404867725,0.42189,"Control"
"83",2.40270151462598,6.68632058729185,0.876593735400386,1.90006373588995,"1951","E1",18,0.282032122715214,0.225936571770014,0.000447846612886653,0.0796043125259927,5.47449856898003,0.01687,"Control"
"2510",2.41795724017985,6.82810768137125,0.882923068074224,1.92104757536602,"1935","P7E1",6,52.4933671033901,0.205663444570494,0.000701842175361557,0.06455442111582,1.45865354532572,0.04824,"Control"
"14701",2.4231007837805,12.6612226250725,0.885048035596059,2.53854398591346,"2012","E1",2,0,0,0,4.03856670224941e-05,0.300956768511024,0.00096,"No_shrub"
"812",2.4251438870468,1.003184289072,0.885890857493863,0.00317922996049022,"1931","P1",2,11.0892791637045,0,0,0.452918601084805,0,0,"Control"
"3338",2.4254397466617,0.75,0.886012846779115,-0.287682072451781,"1940","P10E1",9,4.8926965756361,0,0,0.153830645632004,0.447245963834985,1.16188,"Control"
"889",2.43032671526747,2.73916135811382,0.888025699042122,1.00765179986878,"1934","P1",5,0.085382138451785,0,0.00862584024383287,1.04900938769561,0.0171218203779434,0,"Control"
"1871",2.430819261321,7.8019872772885,0.888228345108538,2.0543784803844,"1926","P7E1",4,0.009986669385877,7.6835835626376,0,1.3825408768969,0.635349494548165,0.00025,"Control"
"4392",2.4346404443243,3.2279830916981,0.889799084163065,1.17185751238224,"1949","P1E1",12,0,1.69800626463264,0.000483454258186011,0.994877227895284,4.6862283912183e-05,0.00633,"Control"
"2213",2.43673909643507,1.26541568290354,0.890660709590953,0.235400671287116,"1936","P7E1",7,58.60764121345,0,0.00504411100488162,0.192943912218259,0.514485177259041,0,"Control"
"8681",2.441145569733,1,0.892467424918658,0,"2013","E1",4,3.0001888758542,0,0.0417729887317119,0.000160000000000156,0.116109541514997,0.1369,"ControlModern"
"13991",2.446724047937,2.470622816682,0.894750006518587,0.90447027135762,"2009","E1",3,0,0,0.033662478521948,4.44089209850063e-16,17.6721888787521,0.69137,"ControlModern"
"3140",2.4512713835648,2.11669000872319,0.896606822025219,0.749853551918925,"1945","P10E1",14,16.2720195476308,0,0.340474698127842,0.00398546485255995,1.41598803751758,0.00518,"Control"
"1799",2.45640922334542,2.11722302073807,0.898700618288326,0.750105334142124,"1939","E1",8,0.289792245748076,0,0.575283312947674,0.015168526532284,0.551756440783881,0.41671,"Control"
"1690",2.45828116303732,9.70856537444843,0.89946239151726,2.27300852416286,"1945","P7E1",23,0.251475,0.0007625,0.0793399137778214,0.0026642673747051,0.0150095049123875,1.06885,"Control"
"3428",2.45875883750088,1.34883865391161,0.89965668502108,0.299243965855718,"1954","P10E1",3,6.31466439892469,0,0.0011975,0.26761749922298,0.0033113017233622,1.32882,"Control"
"2336",2.46336905754632,0.74999999999999,0.901529948573711,-0.287682072451794,"1949","P7E1",20,0.37805576734925,0.301854714976143,1.52079383022205,2.3209719255001,0.0118037805868087,0,"Control"
"4603",2.46419579483876,3.27943569717373,0.901865504705376,1.18767136405027,"1938","P1E1",16,41.8795292851118,0,0.00389587449482729,0.0600740372788255,0.290257027913841,0.05292,"Control"
"3586",2.4644493580694,4.6007753402312,0.901968398390353,1.52622484151589,"1939","E1",8,2.9922155826599,0,0.0213804356908193,0.203253796050869,11.9716216111656,0.19791,"Control"
"2302",2.4683134135999,3.32482536577298,0.903535088904261,1.20141715115648,"1945","P7E1",16,65.5687483244686,0.000397139202158241,1.23370222473407,0.138213440094983,0.144393368659957,0.00972,"Control"
"4759",2.46870482891458,0.46354089744754,0.903693652351375,-0.768860661736033,"1955","P1E1",6,0.271909031848261,1.71272915429349,0.426558001194414,0.0744410560424792,4.69790074835916,0.01101,"Control"
"14051",2.470622816682,2.573369743899,0.90447027135762,0.945216224452026,"2010","E1",4,0,0,0.0415395223479579,0,0.213496101306817,1.2467,"ControlModern"
"1213",2.47448003734853,1.5410948427187,0.90603028802973,0.432493100659987,"1935","P1",6,0.0220051743733117,0,3.27689776654582e-05,0.0321713890172548,0.0188338621129233,0.00589,"Control"
"2562",2.47542533905664,1.40223017366444,0.906412235419717,0.338063950361401,"1938","P7E1",9,42.2009377945371,0.15792487845075,0.0398010818086455,0.240310284193125,26.5469155375278,0.05234,"Control"
"4653",2.47596065812971,1.31086900760773,0.906628465410859,0.270690281870083,"1941","P1E1",12,61.1573019799662,0.0934533871673865,0.0357423785991725,0.00699034918733509,4.73079009655888,0.00303,"Control"
"30",2.47751516442554,2.6131326587764,0.907256108061211,0.960549754012281,"1937","E1",6,2.50637447512629,0.00676706579792708,0.0123924261826403,0.0143175961147002,6.23813649061567,0.02488,"Control"
"220",2.4805047032581,4.59908024982228,0.908462048849933,1.52585633781244,"1949","P1E1",8,0,0.449333658467802,1.06239873755918,0.2225349705438,0.171369966863171,0.04722,"Control"
"3648",2.48663846891235,1.25,0.910931785903782,0.22314355131421,"1945","E1",14,0.00818,0,0.794872415189562,0.0016478611560777,0.0469768035738537,0.48323,"Control"
"1676",2.48957724433354,1.3275599001431,0.912112914669972,0.283342595634309,"1940","P7E1",15,0,0,0.276489340729543,5.95030628500694e-05,11.197629084208,0.38306,"Control"
"3937",2.49937728411161,11.1151136982573,0.916041614491641,2.40830577662676,"1934","E1",3,1.24110211353739,0,1.99742860234021,0.409458625357789,0,0.00518,"Control"
"4668",2.49999999999994,3.78489983185818,0.916290731874131,1.33101942203676,"1945","P1E1",23,58.3014866789071,1.3163812971391e-05,0.00314437396396167,0.00913860366981392,4.27784193192166e-06,0.44982,"Control"
"14931",2.50000000000003,1,0.916290731874167,0,"2014","E1",4,0,0,0,1.94745557005498,47.6312272547176,0.00493,"No_shrub"
"2702",2.5030451217975,2.7418622750961,0.917508039373647,1.00863735197789,"1950","P7E1",21,1.25274949484749,8.60829502897427,0,0.226461752465858,4.08556032782625,0.04667,"Control"
"2167",2.50317320866579,3.59436931081993,0.917559210481203,1.27936854068371,"1933","P7E1",4,27.4452812017059,0,0.00254339117554163,0.0749714079037537,13.0522574754694,0.00143,"Control"
"2454",2.51418658436938,3.93941755550206,0.921949325540272,1.37103288382935,"1932","P7E1",3,0.0427293322851579,0.629698755967188,1.76512937378222e-05,1.19862336933254,7.06111102651945e-05,3e-05,"Control"
"4373",2.51681637893626,3.7532169003277,0.922994761142508,1.32261331233519,"1946","P1E1",21,0,0.00341765636363265,3.57484427907942,0.00230148320296559,0.370270407555016,0.45005,"Control"
"3638",2.52097123080689,1.49999999999995,0.924644236322694,0.405465108108131,"1945","E1",14,0.342917059572178,0,7.04410076178798,0.0707826675626641,0.00233626187044967,1.75637,"Control"
"654",2.52455884678284,1.93257935030077,0.926066333317619,0.65885556159417,"1949","P1",5,0,0,0.00683499264581812,0.305058624328842,0.263390163224244,0.59374,"Control"
"4768",2.53450980649203,9.29662168080194,0.930000248124608,2.22965107403544,"1956","P1E1",28,0.192924056411139,2.43138899766208e-05,0,4.74152850163726e-05,4.64988840691399,0.01571,"Control"
"3964",2.53529549694419,1.99870350268345,0.93031019709165,0.692498721697661,"1938","E1",7,4.36175980094203,0,0.0208648644288795,0.136904995016168,0.000689375,0.47643,"Control"
"3051",2.5378370529217,1.42924467229618,0.931312164284566,0.357146103532943,"1954","P10E1",23,0,0.124884592521696,0.000530593255634656,0.199644503447735,3.38060581383689,0.13594,"Control"
"2512",2.53798082172745,7.52708574401547,0.931368812812681,2.01850794751341,"1935","P7E1",6,5.90196595623266,2.52239411580693,0.00638029733517145,0.3906817934849,0.221781823905567,0.01739,"Control"
"4462",2.54202099813739,7.06430603374225,0.932959433212055,1.95505478537319,"1926","P1E1",4,0.229894596217873,0,0.339389759576301,0.511990447860966,1.05851158604016,0.0153,"Control"
"10531",2.543250326946,0.25,0.933442919246121,-1.38629436111989,"2010","E1",4,1.92211526638052,0,3.92106293480321,0.016976536627982,0.035151729827057,0.64971,"ControlModern"
"66",2.54550281414904,5.46441623067222,0.934328199898452,1.69825729628376,"1946","E1",13,1.38290586609187,0.0549064188648662,0.00199399421546097,0.357281692064537,3.58924398550776,0.04835,"Control"
"1271",2.54573299130978,2.66617606439437,0.934418620837372,0.980645260233982,"1938","P1",9,0.359043782334175,0,0,0.675301657329422,0.000226875,1.39343,"Control"
"4533",2.5536363858479,0.94827073148082,0.937518377015785,-0.0531152357669929,"1933","P1E1",11,18.78228062759,0,0.00508904535886422,0.0822260423076931,0.123879545495944,0.02009,"Control"
"3058",2.55688592583907,1.02286189595328,0.938790082814496,0.0226044787881426,"1954","P10E1",5,0,0.908876551718117,0.000479728767805127,0.887132299165362,0.164872742798685,0.00479,"Control"
"194",2.55694700077618,0.25,0.938813968982852,-1.38629436111989,"1940","P1E1",11,1.80111218196942,0.00473001416018842,0,3.50039543761653e-05,0.352401966236346,0.00212,"Control"
"3516",2.55870745907006,1.99968754468241,0.939502232186394,0.692990940696338,"1935","E1",4,0,0,0.145524287549582,0.649368831192491,0.00371882486907365,0.02009,"Control"
"2050",2.55955965599005,3.55822131426681,0.939835234317275,1.26926078918294,"1946","P7E1",24,0.190264824622993,0.868474486760326,0.378039321879877,0.394361439022931,0.991865262152583,0.17697,"Control"
"1340",2.5603971809866,9.65462163281613,0.940162395280028,2.26743672638302,"1946","P1",17,1.50074343196069,0,10.510682391609,0.0747377242725064,14.7275069221405,0.00575,"Control"
"27310",2.56246383271149,5.66162353162001,0.940969230301113,1.7337106941259,"2012","P7E1",2,0,0.0776909720770911,0.499746804257069,4.99999999999997e-05,0.228764480351178,0.21332,"ControlModern"
"3175",2.56684766398488,10.5332632718327,0.942678556140888,2.35453818049435,"1949","P10E1",8,0.0451221691214212,0,0.0667336446922485,0.161119080123165,62.0955602350049,1.14056,"Control"
"2711",2.57052070614646,1.02987179246521,0.944108487780127,0.0294343211593485,"1951","P7E1",22,23.9515669968668,6.34778867315269,1.08554312750244,0.00965881545533778,0.0534577792202978,0.3863,"Control"
"14131",2.573369743899,3.003393445075,0.945216224452026,1.09974279776016,"2011","E1",5,0,0,0.127322847450939,0,0.14814016749404,2.0254,"ControlModern"
"3693",2.57337674363746,8.68682524706823,0.945218944515459,2.16180753847227,"1951","E1",20,4.39399079254112,0,2.30049945433036,0.0809147814250839,0.00964257210423745,0.56512,"Control"
